epoch	iou_threshold	score_threshold	tp	fp	fn	precision	recall
122	0.5	0.5	2160	572	140	0.7906295754026355	0.9391304347826087
123	0.5	0.5	2014	2864	286	0.4128741287412874	0.8756521739130435
124	0.5	0.5	2103	390	197	0.8435619735258725	0.9143478260869565
125	0.5	0.5	2076	382	224	0.8445890968266884	0.9026086956521739
126	0.5	0.5	2068	607	232	0.7730841121495328	0.8991304347826087
127	0.5	0.5	2081	400	219	0.8387746876259573	0.9047826086956522
128	0.5	0.5	2129	492	171	0.8122853872567722	0.9256521739130434
129	0.5	0.5	2119	452	181	0.8241929210423959	0.921304347826087
130	0.5	0.5	2122	417	178	0.8357621110673493	0.922608695652174
131	0.5	0.5	2097	402	203	0.8391356542617047	0.9117391304347826
132	0.5	0.5	2062	331	238	0.8616798997074802	0.8965217391304348
133	0.5	0.5	1996	323	304	0.8607158257869771	0.8678260869565217
134	0.5	0.5	2046	386	254	0.8412828947368421	0.8895652173913043
135	0.5	0.5	2049	425	251	0.82821341956346	0.8908695652173914
136	0.5	0.5	1963	320	337	0.8598335523434077	0.8534782608695652
137	0.5	0.5	1927	351	373	0.8459174714661984	0.8378260869565217
138	0.5	0.5	2112	384	188	0.8461538461538461	0.9182608695652174
139	0.5	0.5	2105	481	195	0.8139984532095901	0.9152173913043479
140	0.5	0.5	2134	374	166	0.8508771929824561	0.9278260869565217
141	0.5	0.5	1999	316	301	0.8634989200863931	0.8691304347826087
142	0.5	0.5	1999	330	301	0.858308286818377	0.8691304347826087
143	0.5	0.5	2076	394	224	0.8404858299595142	0.9026086956521739
144	0.5	0.5	2027	329	273	0.8603565365025467	0.8813043478260869
145	0.5	0.5	2130	434	170	0.8307332293291732	0.9260869565217391
146	0.5	0.5	2108	662	192	0.7610108303249098	0.9165217391304348
147	0.5	0.5	2082	343	218	0.8585567010309278	0.9052173913043479
148	0.5	0.5	2054	381	246	0.8435318275154005	0.8930434782608696
149	0.5	0.5	2091	421	209	0.8324044585987261	0.9091304347826087
150	0.5	0.5	2046	381	254	0.8430160692212608	0.8895652173913043
151	0.5	0.5	2125	387	175	0.8459394904458599	0.9239130434782609
152	0.5	0.5	2154	524	146	0.8043315907393578	0.9365217391304348
153	0.5	0.5	2114	353	186	0.8569112282124037	0.9191304347826087
154	0.5	0.5	2046	482	254	0.8093354430379747	0.8895652173913043
155	0.5	0.5	2141	428	159	0.8333982094200078	0.9308695652173913
156	0.5	0.5	2073	342	227	0.8583850931677018	0.9013043478260869
157	0.5	0.5	2103	380	197	0.846959323399114	0.9143478260869565
158	0.5	0.5	2134	408	166	0.8394964594807238	0.9278260869565217
159	0.5	0.5	2122	397	178	0.8423977768955935	0.922608695652174
160	0.5	0.5	2116	388	184	0.8450479233226837	0.92
161	0.5	0.5	2061	379	239	0.844672131147541	0.8960869565217391
162	0.5	0.5	2043	342	257	0.8566037735849057	0.8882608695652174
163	0.5	0.5	2117	410	183	0.8377522754254056	0.9204347826086956
164	0.5	0.5	2128	381	172	0.8481466719808689	0.9252173913043479
165	0.5	0.5	2112	422	188	0.8334648776637726	0.9182608695652174
166	0.5	0.5	2155	469	145	0.821265243902439	0.9369565217391305
167	0.5	0.5	2020	328	280	0.8603066439522998	0.8782608695652174
168	0.5	0.5	2075	351	225	0.8553173948887057	0.9021739130434783
169	0.5	0.5	2133	444	167	0.8277066356228172	0.9273913043478261
170	0.5	0.5	2104	322	196	0.8672712283594394	0.9147826086956522
171	0.5	0.5	2165	495	135	0.8139097744360902	0.941304347826087
172	0.5	0.5	2098	370	202	0.8500810372771475	0.9121739130434783
173	0.5	0.5	2045	363	255	0.8492524916943521	0.8891304347826087
174	0.5	0.5	2132	422	168	0.8347689898198903	0.9269565217391305
175	0.5	0.5	2122	382	178	0.847444089456869	0.922608695652174
176	0.5	0.5	2136	480	164	0.8165137614678899	0.928695652173913
177	0.5	0.5	2005	868	295	0.6978767838496345	0.8717391304347826
178	0.5	0.5	2078	396	222	0.8399353274050121	0.9034782608695652
179	0.5	0.5	2146	383	154	0.8485567417951759	0.9330434782608695
180	0.5	0.5	2099	357	201	0.8546416938110749	0.912608695652174
181	0.5	0.5	2046	315	254	0.866581956797967	0.8895652173913043
182	0.5	0.5	2112	338	188	0.8620408163265306	0.9182608695652174
183	0.5	0.5	2072	345	228	0.8572610674389739	0.9008695652173913
184	0.5	0.5	2110	335	190	0.8629856850715747	0.9173913043478261
185	0.5	0.5	2098	381	202	0.8463089955627269	0.9121739130434783
186	0.5	0.5	2149	399	151	0.8434065934065934	0.9343478260869565
187	0.5	0.5	2094	315	206	0.8692403486924035	0.9104347826086957
188	0.5	0.5	2121	369	179	0.8518072289156626	0.9221739130434783
189	0.5	0.5	2095	354	205	0.8554512045732953	0.9108695652173913
190	0.5	0.5	2101	330	199	0.8642533936651584	0.9134782608695652
191	0.5	0.5	2059	320	241	0.8654897015552753	0.8952173913043479
192	0.5	0.5	2067	315	233	0.8677581863979849	0.898695652173913
193	0.5	0.5	2124	380	176	0.8482428115015974	0.9234782608695652
194	0.5	0.5	2033	279	267	0.879325259515571	0.8839130434782608
195	0.5	0.5	2145	410	155	0.8395303326810176	0.9326086956521739
196	0.5	0.5	2104	336	196	0.8622950819672132	0.9147826086956522
197	0.5	0.5	2106	362	194	0.853322528363047	0.9156521739130434
198	0.5	0.5	2113	311	187	0.8716996699669967	0.918695652173913
199	0.5	0.5	2153	413	147	0.8390491036632892	0.9360869565217391
200	0.5	0.5	2118	343	182	0.8606257618854124	0.9208695652173913
201	0.5	0.5	2075	285	225	0.8792372881355932	0.9021739130434783
202	0.5	0.5	2102	341	198	0.8604175194433074	0.9139130434782609
203	0.5	0.5	2045	330	255	0.8610526315789474	0.8891304347826087
204	0.5	0.5	2111	371	189	0.8505237711522965	0.9178260869565218
205	0.5	0.5	2056	313	244	0.86787674124103	0.8939130434782608
206	0.5	0.5	2085	349	215	0.8566146261298274	0.9065217391304348
207	0.5	0.5	2073	312	227	0.869182389937107	0.9013043478260869
208	0.5	0.5	2116	372	184	0.8504823151125402	0.92
209	0.5	0.5	2099	363	201	0.8525588952071487	0.912608695652174
210	0.5	0.5	2021	330	279	0.8596341982135262	0.878695652173913
211	0.5	0.5	2115	361	185	0.8542003231017771	0.9195652173913044
212	0.5	0.5	2126	374	174	0.8504	0.9243478260869565
213	0.5	0.5	2079	336	221	0.8608695652173913	0.9039130434782608
214	0.5	0.5	2082	327	218	0.8642590286425903	0.9052173913043479
215	0.5	0.5	2097	320	203	0.8676044683491932	0.9117391304347826
216	0.5	0.5	2083	344	217	0.8582612278533168	0.9056521739130434
217	0.5	0.5	2121	365	179	0.8531777956556718	0.9221739130434783
218	0.5	0.5	2135	403	165	0.8412135539795115	0.9282608695652174
219	0.5	0.5	2140	448	160	0.8268933539412674	0.9304347826086956
220	0.5	0.5	2042	310	258	0.8681972789115646	0.8878260869565218
221	0.5	0.5	2134	382	166	0.8481717011128775	0.9278260869565217
222	0.5	0.5	2104	315	196	0.8697809011988425	0.9147826086956522
223	0.5	0.5	2095	316	205	0.8689340522604728	0.9108695652173913
224	0.5	0.5	2148	399	152	0.8433451118963486	0.9339130434782609
225	0.5	0.5	2141	401	159	0.8422501966955154	0.9308695652173913
226	0.5	0.5	2127	380	173	0.8484244116473874	0.9247826086956522
227	0.5	0.5	2116	347	184	0.8591149005278116	0.92
228	0.5	0.5	2127	358	173	0.8559356136820926	0.9247826086956522
229	0.5	0.5	2100	333	200	0.8631319358816276	0.9130434782608695
230	0.5	0.5	2076	332	224	0.8621262458471761	0.9026086956521739
231	0.5	0.5	2095	340	205	0.8603696098562629	0.9108695652173913
232	0.5	0.5	2126	350	174	0.8586429725363489	0.9243478260869565
233	0.5	0.5	2126	370	174	0.8517628205128205	0.9243478260869565
234	0.5	0.5	2113	331	187	0.8645662847790507	0.918695652173913
235	0.5	0.5	2100	358	200	0.8543531326281529	0.9130434782608695
236	0.5	0.5	2090	335	210	0.8618556701030928	0.908695652173913
237	0.5	0.5	2130	379	170	0.848943802311678	0.9260869565217391
238	0.5	0.5	2107	355	193	0.855808285946385	0.9160869565217391
239	0.5	0.5	2117	378	183	0.848496993987976	0.9204347826086956
240	0.5	0.5	2087	325	213	0.865257048092869	0.9073913043478261
241	0.5	0.5	2113	351	187	0.8575487012987013	0.918695652173913
242	0.5	0.5	2104	360	196	0.8538961038961039	0.9147826086956522
243	0.5	0.5	2094	346	206	0.8581967213114754	0.9104347826086957
244	0.5	0.5	2113	354	187	0.8565058775841102	0.918695652173913
245	0.5	0.5	2079	359	221	0.8527481542247745	0.9039130434782608
246	0.5	0.5	2127	372	173	0.851140456182473	0.9247826086956522
247	0.5	0.5	2115	344	185	0.8601057340382269	0.9195652173913044
248	0.5	0.5	2103	349	197	0.8576672104404568	0.9143478260869565
249	0.5	0.5	2122	347	178	0.8594572701498583	0.922608695652174
250	0.5	0.5	2076	316	224	0.8678929765886287	0.9026086956521739
251	0.5	0.5	2132	392	168	0.8446909667194928	0.9269565217391305
252	0.5	0.5	2075	313	225	0.86892797319933	0.9021739130434783
253	0.5	0.5	2117	361	183	0.854317998385795	0.9204347826086956
254	0.5	0.5	2111	337	189	0.8623366013071896	0.9178260869565218
255	0.5	0.5	2097	351	203	0.8566176470588235	0.9117391304347826
256	0.5	0.5	2107	348	193	0.8582484725050916	0.9160869565217391
257	0.5	0.5	2116	363	184	0.8535699878983461	0.92
258	0.5	0.5	2123	384	177	0.8468288791384124	0.9230434782608695
259	0.5	0.5	2096	340	204	0.8604269293924466	0.9113043478260869
260	0.5	0.5	2128	389	172	0.8454509336511721	0.9252173913043479
261	0.5	0.5	2119	349	181	0.8585899513776337	0.921304347826087
262	0.5	0.5	2109	350	191	0.8576657177714518	0.9169565217391304
263	0.5	0.5	2125	395	175	0.8432539682539683	0.9239130434782609
264	0.5	0.5	2120	364	180	0.8534621578099839	0.9217391304347826
265	0.5	0.5	2113	364	187	0.8530480419862737	0.918695652173913
266	0.5	0.5	2100	347	200	0.8581937065794851	0.9130434782608695
267	0.5	0.5	2113	356	187	0.8558120696638315	0.918695652173913
268	0.5	0.5	2093	341	207	0.8599013968775678	0.91
269	0.5	0.5	2115	355	185	0.8562753036437247	0.9195652173913044
270	0.5	0.5	2110	352	190	0.8570268074735987	0.9173913043478261
271	0.5	0.5	2121	351	179	0.8580097087378641	0.9221739130434783
272	0.5	0.5	2114	380	186	0.8476343223736968	0.9191304347826087
273	0.5	0.5	2102	341	198	0.8604175194433074	0.9139130434782609
274	0.5	0.5	2108	358	192	0.8548256285482563	0.9165217391304348
275	0.5	0.5	2102	339	198	0.8611224907824662	0.9139130434782609
276	0.5	0.5	2115	374	185	0.8497388509441542	0.9195652173913044
277	0.5	0.5	2105	336	195	0.862351495288816	0.9152173913043479
278	0.5	0.5	2105	346	195	0.8588331293349654	0.9152173913043479
279	0.5	0.5	2105	332	195	0.8637669265490358	0.9152173913043479
280	0.5	0.5	2107	357	193	0.8551136363636364	0.9160869565217391
281	0.5	0.5	2104	316	196	0.8694214876033057	0.9147826086956522
282	0.5	0.5	2116	373	184	0.8501406187223784	0.92
283	0.5	0.5	2118	363	182	0.8536880290205562	0.9208695652173913
284	0.5	0.5	2106	323	194	0.8670234664470976	0.9156521739130434
285	0.5	0.5	2113	352	187	0.8572008113590264	0.918695652173913
286	0.5	0.5	2107	364	193	0.8526912181303116	0.9160869565217391
287	0.5	0.5	2117	372	183	0.8505423865006027	0.9204347826086956
288	0.5	0.5	2114	340	186	0.8614506927465363	0.9191304347826087
289	0.5	0.5	2112	365	188	0.8526443278159064	0.9182608695652174
290	0.5	0.5	2113	347	187	0.8589430894308943	0.918695652173913
291	0.5	0.5	2115	356	185	0.8559287737757992	0.9195652173913044
292	0.5	0.5	2117	343	183	0.8605691056910569	0.9204347826086956
293	0.5	0.5	2110	331	190	0.8643998361327325	0.9173913043478261
294	0.5	0.5	2108	353	192	0.8565623730190979	0.9165217391304348
295	0.5	0.5	2102	328	198	0.8650205761316873	0.9139130434782609
296	0.5	0.5	2106	368	194	0.85125303152789	0.9156521739130434
297	0.5	0.5	2108	356	192	0.8555194805194806	0.9165217391304348
298	0.5	0.5	2118	364	182	0.8533440773569702	0.9208695652173913
299	0.5	0.5	2120	358	180	0.8555286521388217	0.9217391304347826
300	0.5	0.5	2114	350	186	0.8579545454545454	0.9191304347826087
